case_id,activity,timestamp,cost,co2,energy
O47,Verpacken Standard,2024-01-01 15:42:00,39.752681451737836,5.674819492166604,5.754555956875403
O47,Versand Express,2024-01-01 16:12:00,251.91204873092025,90.16645220821306,0.9849025280162982
O48,Rohmaterial prüfen,2024-01-01 10:48:00,21.44584321953909,2.9553001399108942,0.7245200314973681
O48,Fräsen Maschine A,2024-01-01 11:18:00,147.3450152249909,39.37685947357524,78.8890457616795
O48,Qualitätskontrolle,2024-01-01 13:18:00,26.81306436346741,2.189016531107552,5.841008495979709
O48,Lackieren Ofen,2024-01-01 13:48:00,197.14626853125262,59.16764442689577,120.94283111277281
O48,Verpacken Standard,2024-01-01 15:48:00,37.23888477859514,5.6329318177555106,8.405846041702599
O48,Versand Express,2024-01-01 16:18:00,242.42127942501384,91.54750520133007,3.5917553461910434
O49,Rohmaterial prüfen,2024-01-01 10:54:00,16.93605654757807,0.11229844006401585,2.57173078144981
O49,Fräsen Maschine B,2024-01-01 11:24:00,181.67228394993512,20.65854427267283,44.0204090775327
O49,Qualitätskontrolle,2024-01-01 12:54:00,29.11526386252975,0.20170275546154626,0.24136154397094556
O49,Lackieren Ofen,2024-01-01 13:24:00,196.3453498002904,59.966873027126205,123.58911572703558
O49,Verpacken Recycling,2024-01-01 15:24:00,47.41194350481914,1.2237879516388985,4.967154207854496
O49,Versand Standard,2024-01-01 15:54:00,105.94196636724043,32.526932425873625,0.0
O50,Rohmaterial prüfen,2024-01-01 11:00:00,17.55280278740889,1.544160877069072,3.3637829792526226
O50,Fräsen Maschine A,2024-01-01 11:30:00,159.23353662868016,40.583928185325966,79.28141581842588
O50,Qualitätskontrolle,2024-01-01 13:30:00,32.95327415346155,2.1087035805829077,4.640964362394728
O50,Lackieren Ofen,2024-01-01 14:00:00,202.5363701555365,61.066674689589156,122.33859118089134
O50,Verpacken Standard,2024-01-01 16:00:00,46.91079495518763,5.648709887589643,7.665763839366291
O50,Versand Express,2024-01-01 16:30:00,250.7335684321666,91.20650896650835,0.0
O51,Rohmaterial prüfen,2024-01-01 11:06:00,21.843366544364507,0.10666118767263932,2.057489645869635
O51,Fräsen Maschine A,2024-01-01 11:36:00,156.3922593130365,40.1910990680199,80.0928730963123
O51,Qualitätskontrolle,2024-01-01 13:36:00,23.200719295100406,1.7462535660272207,4.29096836228215
O51,Lackieren Ofen,2024-01-01 14:06:00,210.8162736165273,59.692221765047,120.43830065532788
O51,Verpacken Standard,2024-01-01 16:06:00,41.246918418553776,6.577453279763475,7.809408935226096
O51,Versand Express,2024-01-01 16:36:00,251.3951076288517,90.60789650971654,0.3732182463127162
O52,Rohmaterial prüfen,2024-01-01 11:12:00,17.767831927247357,0.6940899928983075,4.1472634997195446
O52,Fräsen Maschine A,2024-01-01 11:42:00,144.8674235029447,40.13296967414688,78.59975837012165
O52,Qualitätskontrolle,2024-01-01 13:42:00,35.97523314462421,0.0,1.8821563054568233
O52,Lackieren Ofen,2024-01-01 14:12:00,201.88605937532262,61.56552402923434,119.86849947785403
O52,Verpacken Standard,2024-01-01 16:12:00,37.22400236653401,6.88115706944059,5.1039721991675115
O52,Versand Express,2024-01-01 16:42:00,239.00597021689958,90.44001445005333,0.0
O53,Rohmaterial prüfen,2024-01-01 11:18:00,14.893835914346434,1.2083564472993533,2.4876014275423977
O53,Fräsen Maschine A,2024-01-01 11:48:00,147.17960684631635,38.71969560132911,81.74491465656028
O53,Qualitätskontrolle,2024-01-01 13:48:00,33.251005889793305,0.9008241362206171,6.693273992095332
O53,Lackieren Ofen,2024-01-01 14:18:00,194.64957616836924,58.47447482907526,118.61618386023751
O53,Verpacken Standard,2024-01-01 16:18:00,39.77206991822251,5.243339449322692,7.5175278842873405
O53,Versand Express,2024-01-01 16:48:00,251.7602769825715,88.74846057580956,2.887529208146519
O54,Rohmaterial prüfen,2024-01-01 11:24:00,19.589244108037157,1.6172958315881276,2.685450692755408
O54,Fräsen Maschine B,2024-01-01 11:54:00,182.28376609576893,20.569767280232202,40.89541712003463
O54,Qualitätskontrolle,2024-01-01 13:24:00,33.21361379933772,2.3291525301324314,3.3930423394029403
O54,Lackieren UV-Aushärtung,2024-01-01 13:54:00,163.54501878794255,9.910264305712774,22.880234430898945
O54,Verpacken Recycling,2024-01-01 15:24:00,46.61803848970365,2.8009404329108154,4.919684098711313
O54,Versand Standard,2024-01-01 15:54:00,92.84612448940976,30.12810441491079,0.0
O55,Rohmaterial prüfen,2024-01-01 11:30:00,24.203217744943622,0.0,1.1076331335704406
O55,Fräsen Maschine B,2024-01-01 12:00:00,170.55229634527234,19.547693680750925,35.15224134674209
O55,Qualitätskontrolle,2024-01-01 13:30:00,22.080485882571384,1.7604146561442975,4.571600317301664
O55,Lackieren Ofen,2024-01-01 14:00:00,202.12728780892482,59.033023856870784,119.90457728771604
O55,Verpacken Recycling,2024-01-01 16:00:00,49.98198730454716,0.0,8.006796603534301
O55,Versand Standard,2024-01-01 16:30:00,104.38681145287836,29.779035826170336,0.05377167798906156
O56,Rohmaterial prüfen,2024-01-01 11:36:00,21.04191403973776,0.0,1.505645234958806
O56,Fräsen Maschine B,2024-01-01 12:06:00,176.590078760011,18.998379990105086,39.43779941422809
O56,Qualitätskontrolle,2024-01-01 13:36:00,38.988432634247616,1.6408428612670098,1.8576420204344064
O56,Lackieren Ofen,2024-01-01 14:06:00,202.8629139067808,61.399355436586,121.84926736582554
O56,Verpacken Recycling,2024-01-01 16:06:00,50.29815184960087,0.3530632222944261,6.39644662722718
O56,Versand Standard,2024-01-01 16:36:00,101.96742692710875,30.895193220027732,1.270343603363939
O57,Rohmaterial prüfen,2024-01-01 11:42:00,25.247763576596675,0.0,4.634788131268651
O57,Fräsen Maschine A,2024-01-01 12:12:00,150.987998023462,42.075260872625265,78.62162436382087
O57,Qualitätskontrolle,2024-01-01 14:12:00,38.67981901582625,1.197910783462648,1.6971639927711033
O57,Lackieren Ofen,2024-01-01 14:42:00,197.5805708297284,59.67965269180568,120.84833189280383
O57,Verpacken Standard,2024-01-01 16:42:00,42.6141774401775,4.426299996061421,7.951290815478035
O57,Versand Express,2024-01-01 17:12:00,260.7113517930593,91.72754317010072,0.8726473393480642
O58,Rohmaterial prüfen,2024-01-01 11:48:00,20.190017390841,0.6200313267182613,3.227035945460833
O58,Fräsen Maschine B,2024-01-01 12:18:00,174.88603717400798,19.742623462576656,36.66283185224482
O58,Qualitätskontrolle,2024-01-01 13:48:00,31.996115613026397,1.647195939702741,2.033627075401252
O58,Lackieren Ofen,2024-01-01 14:18:00,207.86993381645016,58.77423433699766,117.07125023958037
O58,Verpacken Recycling,2024-01-01 16:18:00,51.12225909279986,2.0470983026121545,8.367855382915737
O58,Versand Standard,2024-01-01 16:48:00,97.7055786856553,31.078680833431296,0.0
O59,Rohmaterial prüfen,2024-01-01 11:54:00,19.136863500295902,1.3836599374866725,3.3046457568268393
O59,Fräsen Maschine A,2024-01-01 12:24:00,142.11803921507874,41.476540349725894,82.7601827082949
O59,Qualitätskontrolle,2024-01-01 14:24:00,26.872186492452354,1.395803533437409,3.9880603725654775
O59,Lackieren Ofen,2024-01-01 14:54:00,201.30336882911953,59.44969484615458,118.65675326412389
O59,Verpacken Standard,2024-01-01 16:54:00,39.87222964504277,6.172729019259364,9.087200309188864
O59,Versand Express,2024-01-01 17:24:00,248.14692833956946,90.77169871064835,0.0
O60,Rohmaterial prüfen,2024-01-01 12:00:00,25.743828501860516,0.0,1.2751181171937356
O60,Fräsen Maschine A,2024-01-01 12:30:00,144.40165052686928,38.70531852427909,82.32165357475704
O60,Qualitätskontrolle,2024-01-01 14:30:00,27.661493993440544,1.3465038817307158,2.906158842241632
O60,Lackieren Ofen,2024-01-01 15:00:00,202.38520413611562,60.076821891060256,117.43401555162286
O60,Verpacken Standard,2024-01-01 17:00:00,44.9813340972357,4.506243416838688,4.886836202680498
O60,Versand Express,2024-01-01 17:30:00,247.85942419517045,91.5007597906343,1.7004434842269858
O61,Rohmaterial prüfen,2024-01-01 12:06:00,18.256739327960705,0.15074229568157121,1.3567298975652347
O61,Fräsen Maschine B,2024-01-01 12:36:00,190.3837399178042,20.381935452231552,40.860083294382136
O61,Qualitätskontrolle,2024-01-01 14:06:00,35.151417270159214,1.2387891590265134,2.481915708358594
O61,Lackieren UV-Aushärtung,2024-01-01 14:36:00,159.01825075457512,9.928398740585935,19.925555526980318
O61,Verpacken Recycling,2024-01-01 16:06:00,53.6381477181849,1.0519458858072994,6.465280154431158
O61,Versand Standard,2024-01-01 16:36:00,99.59641709945708,30.078635190316092,0.0
O62,Rohmaterial prüfen,2024-01-01 12:12:00,24.58163837351241,0.8464884758979927,3.9960202197193047
O62,Fräsen Maschine B,2024-01-01 12:42:00,165.51872310903155,22.088374704780726,39.72082074368965
O62,Qualitätskontrolle,2024-01-01 14:12:00,35.54091408368758,0.0,4.225547810125139
O62,Lackieren Ofen,2024-01-01 14:42:00,194.73292218413172,59.376231039304194,123.82806270773358
O62,Verpacken Recycling,2024-01-01 16:42:00,49.04658799618327,1.2174328731797228,6.740135461377508
O62,Versand Standard,2024-01-01 17:12:00,102.47840943986303,30.150418905143578,0.7299220049324509
O63,Rohmaterial prüfen,2024-01-01 12:18:00,32.01707792619138,0.4423812029664146,2.402198093429935
O63,Fräsen Maschine B,2024-01-01 12:48:00,185.25327198003805,21.105525932957985,42.37406061112076
O63,Qualitätskontrolle,2024-01-01 14:18:00,33.19365111014592,0.0,6.266863064602192
O63,Lackieren Ofen,2024-01-01 14:48:00,194.26827303490657,60.302635465239035,118.49144829996128
O63,Verpacken Recycling,2024-01-01 16:48:00,49.67930826703504,1.3287624103034803,5.642714430900546
O63,Versand Standard,2024-01-01 17:18:00,102.10960377117642,31.613711269058648,0.9070686030279597
O64,Rohmaterial prüfen,2024-01-01 12:24:00,18.779216823546758,1.4640871682883572,4.378940977849281
O64,Fräsen Maschine B,2024-01-01 12:54:00,173.86196092431504,20.597400069849858,41.4023454846218
O64,Qualitätskontrolle,2024-01-01 14:24:00,28.51218248320004,2.3757068133116195,2.6998888259349467
O64,Lackieren Ofen,2024-01-01 14:54:00,200.6278822673577,59.826928175716134,120.03115809516294
O64,Verpacken Recycling,2024-01-01 16:54:00,44.51862456552399,0.0,8.189010126449944
O64,Versand Standard,2024-01-01 17:24:00,95.76519325840836,29.00860765054369,0.0
O65,Rohmaterial prüfen,2024-01-01 12:30:00,16.805191261552487,0.0,5.284030320272738
O65,Fräsen Maschine B,2024-01-01 13:00:00,185.04908544671318,19.311849654822275,44.50487161068862
O65,Qualitätskontrolle,2024-01-01 14:30:00,34.90882743495797,0.6751686164913775,0.0
O65,Lackieren UV-Aushärtung,2024-01-01 15:00:00,171.4547128629537,8.610427533236404,16.709202506086218
O65,Verpacken Recycling,2024-01-01 16:30:00,55.1128521600482,3.439752406339273,7.768545637021036
O65,Versand Standard,2024-01-01 17:00:00,102.8195456002618,30.594754341665286,1.7068311175606155
O66,Rohmaterial prüfen,2024-01-01 12:36:00,23.794642948933827,0.7811914239693758,2.208402207903752
O66,Fräsen Maschine B,2024-01-01 13:06:00,179.6870343605024,19.246035411133324,39.43864984626645
O66,Qualitätskontrolle,2024-01-01 14:36:00,21.535215929023074,0.9016603732052502,1.022817785698165
O66,Lackieren UV-Aushärtung,2024-01-01 15:06:00,154.48205341392114,10.179894151153478,22.7840045726892
O66,Verpacken Recycling,2024-01-01 16:36:00,54.59158303001156,0.0,3.020743726859325
O66,Versand Standard,2024-01-01 17:06:00,104.70385593994108,29.01751260646169,0.0
O67,Rohmaterial prüfen,2024-01-01 12:42:00,22.75026049512276,0.0,2.2107510122919196
O67,Fräsen Maschine A,2024-01-01 13:12:00,143.32987252540897,39.398632356048786,80.63956386828508
O67,Qualitätskontrolle,2024-01-01 15:12:00,22.035031332341653,1.440474737960399,2.9607244021466377
O67,Lackieren Ofen,2024-01-01 15:42:00,202.76244977208574,60.223914134064664,122.72828085994769
O67,Verpacken Standard,2024-01-01 17:42:00,40.62612251323954,4.570594458874747,8.244595006064568
O67,Versand Express,2024-01-01 18:12:00,252.71649014518195,90.0488600703257,0.08118338240776476
O68,Rohmaterial prüfen,2024-01-01 12:48:00,16.490041560966223,0.0,0.0
O68,Fräsen Maschine A,2024-01-01 13:18:00,158.7478837159347,38.75613676460871,78.61418960440818
O68,Qualitätskontrolle,2024-01-01 15:18:00,26.40796367215401,1.8949243769444413,2.4101006434159444
O68,Lackieren Ofen,2024-01-01 15:48:00,206.23871036336868,59.32650937575613,120.5579883244476
O68,Verpacken Standard,2024-01-01 17:48:00,35.823264733701215,7.145149127773388,5.624803161940974
O68,Versand Express,2024-01-01 18:18:00,251.54910355113515,90.6337768809321,0.8275981949029965
O69,Rohmaterial prüfen,2024-01-01 12:54:00,19.073561705611457,0.37017930026657386,2.0876229439582192
O69,Fräsen Maschine A,2024-01-01 13:24:00,149.26498999185756,40.96387911679491,84.42104600318271
O69,Qualitätskontrolle,2024-01-01 15:24:00,27.212541074960832,0.0,2.8234359032974905
O69,Lackieren Ofen,2024-01-01 15:54:00,212.89854668827158,59.19632543203027,123.27823361088814
O69,Verpacken Standard,2024-01-01 17:54:00,48.388504070382204,4.4464117582920055,9.137966158370551
O69,Versand Express,2024-01-01 18:24:00,258.1419831156427,89.62087225901251,0.0
O70,Rohmaterial prüfen,2024-01-01 13:00:00,17.09159543025678,0.0,0.7014449098679858
O70,Fräsen Maschine A,2024-01-01 13:30:00,143.8802986661887,40.034083468259226,78.46005353788271
O70,Qualitätskontrolle,2024-01-01 15:30:00,31.16892955895374,0.0,3.661760464428914
O70,Lackieren Ofen,2024-01-01 16:00:00,204.16764480804463,58.00626435742854,120.74811313969515
O70,Verpacken Standard,2024-01-01 18:00:00,46.13834496236646,3.7903589813087946,11.345144773675408
O70,Versand Express,2024-01-01 18:30:00,252.09509504683024,89.29498814424159,0.0
O71,Rohmaterial prüfen,2024-01-01 13:06:00,22.79163456260861,0.5760053914124115,3.0775119848927384
O71,Fräsen Maschine A,2024-01-01 13:36:00,145.39663203460316,40.169360824036076,77.17257100619004
O71,Qualitätskontrolle,2024-01-01 15:36:00,29.4438696932565,0.09609235853521025,1.5289401148204669
O71,Lackieren Ofen,2024-01-01 16:06:00,206.18046587605218,61.09131012059427,121.21827624181435
O71,Verpacken Standard,2024-01-01 18:06:00,34.538436176637106,4.683591550305198,10.426195399958367
O71,Versand Express,2024-01-01 18:36:00,250.7085845681995,92.3193295399817,0.7866356787887437
O72,Rohmaterial prüfen,2024-01-01 13:12:00,20.960245582450156,0.19088353579749862,2.267081809564565
O72,Fräsen Maschine B,2024-01-01 13:42:00,179.23765081809728,20.70810867668859,41.91340463358917
O72,Qualitätskontrolle,2024-01-01 15:12:00,26.070052697460252,0.0,0.0
O72,Lackieren UV-Aushärtung,2024-01-01 15:42:00,162.5399566345627,8.896633393826127,15.694218814095034
O72,Verpacken Recycling,2024-01-01 17:12:00,51.94289302265482,3.4929995174327906,4.987858176920214
O72,Versand Standard,2024-01-01 17:42:00,104.19245387225821,30.081829358547566,0.0
O73,Rohmaterial prüfen,2024-01-01 13:18:00,24.595382414938843,0.20972545581134866,2.534784628143806
O73,Fräsen Maschine B,2024-01-01 13:48:00,181.60848903098008,19.33190954635695,41.984084699073044
O73,Qualitätskontrolle,2024-01-01 15:18:00,29.125201216522957,0.2442548405071553,4.073019687140807
O73,Lackieren UV-Aushärtung,2024-01-01 15:48:00,155.5076600910448,10.028181157369128,19.981762006711595
O73,Verpacken Recycling,2024-01-01 17:18:00,55.42947782915789,1.4746982328799527,4.949946082509713
O73,Versand Standard,2024-01-01 17:48:00,104.08883149600143,31.390207549017312,1.1156206127037245
O74,Rohmaterial prüfen,2024-01-01 13:24:00,20.051763099216902,0.0,0.0
O74,Fräsen Maschine A,2024-01-01 13:54:00,148.47387647822666,39.39048779784072,79.6260573940291
O74,Qualitätskontrolle,2024-01-01 15:54:00,30.283249624485535,1.5296927543567307,2.859002443881818
O74,Lackieren Ofen,2024-01-01 16:24:00,202.43250821913102,60.06447441481012,116.04906686729225
O74,Verpacken Standard,2024-01-01 18:24:00,35.30332303090623,4.855912444278385,5.580610514317785
O74,Versand Express,2024-01-01 18:54:00,252.999643649981,91.5307508323437,2.4375237033946333
O75,Rohmaterial prüfen,2024-01-01 13:30:00,18.93278564534896,1.990726136849952,2.297334914404223
O75,Fräsen Maschine B,2024-01-01 14:00:00,178.3145701444098,19.38659733645906,39.395060627023746
O75,Qualitätskontrolle,2024-01-01 15:30:00,28.059115907293858,1.1704162223754877,3.321147962099729
O75,Lackieren Ofen,2024-01-01 16:00:00,200.01523010076707,60.43693816974635,122.38129254957268
O75,Verpacken Recycling,2024-01-01 18:00:00,54.74777067720662,0.0,0.0
O75,Versand Standard,2024-01-01 18:30:00,104.67159955619637,28.63312130158458,0.0
O76,Rohmaterial prüfen,2024-01-01 13:36:00,14.149434869703203,0.0,3.0829254564095763
O76,Fräsen Maschine A,2024-01-01 14:06:00,153.79577580151323,39.42348959927328,74.81791541571017
O76,Qualitätskontrolle,2024-01-01 16:06:00,27.268777758737585,1.3918040054025465,0.04217686245174246
O76,Lackieren Ofen,2024-01-01 16:36:00,200.91679959889578,59.98469015082701,121.15858299920218
O76,Verpacken Standard,2024-01-01 18:36:00,40.59790184207077,4.026931059118445,10.393143003328984
O76,Versand Express,2024-01-01 19:06:00,249.20735213486515,89.97269546049007,0.0
O77,Rohmaterial prüfen,2024-01-01 13:42:00,17.783588744042447,0.0,1.6541078801531541
O77,Fräsen Maschine B,2024-01-01 14:12:00,188.55854240071173,18.628098857068643,36.77287720424652
O77,Qualitätskontrolle,2024-01-01 15:42:00,37.35585163746804,0.7906763228481339,1.6618545226801669
O77,Lackieren UV-Aushärtung,2024-01-01 16:12:00,165.19952343698037,9.394384460263137,23.652019427093872
O77,Verpacken Recycling,2024-01-01 17:42:00,53.38962935669635,0.5120885918542973,9.314616426531007
O77,Versand Standard,2024-01-01 18:12:00,96.9714253849833,30.742095372009306,0.5985851608129839
O78,Rohmaterial prüfen,2024-01-01 13:48:00,26.50870644699399,2.061511196726853,2.064008298131533
O78,Fräsen Maschine B,2024-01-01 14:18:00,176.23291064826907,20.459972142939115,38.644569260495786
O78,Qualitätskontrolle,2024-01-01 15:48:00,40.066936237633115,1.1365353310827375,2.2693568973757827
O78,Lackieren Ofen,2024-01-01 16:18:00,200.92340152932454,58.6528737104703,118.0567719229787
O78,Verpacken Recycling,2024-01-01 18:18:00,56.00206953972213,0.34310572102860426,2.906178034636121
O78,Versand Standard,2024-01-01 18:48:00,102.68326376263643,31.185704154662997,1.4379066213301335
O79,Rohmaterial prüfen,2024-01-01 13:54:00,24.980238429029082,0.0,0.0
O79,Fräsen Maschine A,2024-01-01 14:24:00,157.50666825977743,39.677320161157866,79.4983339670899
O79,Qualitätskontrolle,2024-01-01 16:24:00,36.64097070924529,1.55623000940066,3.9117755441632154
O79,Lackieren Ofen,2024-01-01 16:54:00,210.82501172450543,59.356481769619855,121.85568025616247
O79,Verpacken Standard,2024-01-01 18:54:00,40.28506562448542,5.268592278863257,11.056936852825064
O79,Versand Express,2024-01-01 19:24:00,252.53917878144813,90.53829607904963,2.1450146746196044
O80,Rohmaterial prüfen,2024-01-01 14:00:00,18.175236352285573,0.0,0.0
O80,Fräsen Maschine A,2024-01-01 14:30:00,140.16821705312,42.05620712994032,77.79358326855663
O80,Qualitätskontrolle,2024-01-01 16:30:00,28.89373188207114,0.7231867001110793,3.6148133956182016
O80,Lackieren Ofen,2024-01-01 17:00:00,204.07868606269648,60.860473488359744,118.83384512286213
O80,Verpacken Standard,2024-01-01 19:00:00,39.16439143106794,5.2825799504883,7.502617747632906
O80,Versand Express,2024-01-01 19:30:00,258.0367278801,90.49097495163825,1.469755572099635
O81,Rohmaterial prüfen,2024-01-01 14:06:00,23.314406343337062,1.673473857485325,2.362043117407414
O81,Fräsen Maschine B,2024-01-01 14:36:00,173.51584026022076,20.399687951752643,38.697286212416344
O81,Qualitätskontrolle,2024-01-01 16:06:00,27.356916591251217,1.5863640187550931,5.476566142867272
O81,Lackieren Ofen,2024-01-01 16:36:00,200.10635788368032,60.30883301259897,123.40442988927047
O81,Verpacken Recycling,2024-01-01 18:36:00,51.20376589744284,3.601683114180395,6.1310192912630885
O81,Versand Standard,2024-01-01 19:06:00,91.19618620422091,30.753341621104532,0.7623167697655555
O82,Rohmaterial prüfen,2024-01-01 14:12:00,26.448763770413727,1.1731813512699585,1.7230880320324524
O82,Fräsen Maschine A,2024-01-01 14:42:00,143.87850881855317,39.79097674271397,78.2989590915814
O82,Qualitätskontrolle,2024-01-01 16:42:00,27.097382750976386,1.5885784044206095,6.3398090087028125
O82,Lackieren Ofen,2024-01-01 17:12:00,201.97335764911492,58.804116937964814,120.88920533644028
O82,Verpacken Standard,2024-01-01 19:12:00,45.98315743322826,4.390217095680618,7.7319656666541645
O82,Versand Express,2024-01-01 19:42:00,250.07344097364597,89.21510168691776,1.296560867687718
O83,Rohmaterial prüfen,2024-01-01 14:18:00,19.395259256961094,0.9195324439070278,0.2250156443957998
O83,Fräsen Maschine B,2024-01-01 14:48:00,177.81270849838296,20.72238135782777,39.25433369581646
O83,Qualitätskontrolle,2024-01-01 16:18:00,38.63481925616703,0.6003638143853977,3.449369451503772
O83,Lackieren Ofen,2024-01-01 16:48:00,204.66295415936546,58.58163426706697,116.47838237603845
O83,Verpacken Recycling,2024-01-01 18:48:00,42.371718427149524,2.262584103427182,3.8962837082151065
O83,Versand Standard,2024-01-01 19:18:00,112.79099642834126,29.43575240134261,0.36910260639407394
O84,Rohmaterial prüfen,2024-01-01 14:24:00,27.710549762839378,2.506092888159123,6.123007153272796
O84,Fräsen Maschine B,2024-01-01 14:54:00,186.0418311529657,21.024062525811463,41.185053898402366
O84,Qualitätskontrolle,2024-01-01 16:24:00,33.89180538083319,0.4488142836714666,1.3636022331553856
O84,Lackieren UV-Aushärtung,2024-01-01 16:54:00,159.98312771294525,9.829815377475072,19.09354390134545
O84,Verpacken Recycling,2024-01-01 18:24:00,53.481937237283574,1.9553052085705107,5.176813772583695
O84,Versand Standard,2024-01-01 18:54:00,107.3876504052763,28.858310885866494,0.0
O85,Rohmaterial prüfen,2024-01-01 14:30:00,16.415888396985977,0.0,1.8346386283146014
O85,Fräsen Maschine A,2024-01-01 15:00:00,149.3912624580836,41.513449743242134,81.26162336910956
O85,Qualitätskontrolle,2024-01-01 17:00:00,24.879065878353977,2.854092566334188,5.442067391050706
O85,Lackieren Ofen,2024-01-01 17:30:00,202.91048851734308,59.77351590115017,118.08112152655303
O85,Verpacken Standard,2024-01-01 19:30:00,38.138966119644735,6.088748619704186,11.769172611869218
O85,Versand Express,2024-01-01 20:00:00,257.71621764136097,89.51115057821373,0.0
O86,Rohmaterial prüfen,2024-01-01 14:36:00,20.70443123455602,0.0,2.646335428369563
O86,Fräsen Maschine A,2024-01-01 15:06:00,149.26198706850667,39.533963498131754,76.81059386546642
O86,Qualitätskontrolle,2024-01-01 17:06:00,32.568000532848586,0.4672991603380886,0.6601663285794239
O86,Lackieren Ofen,2024-01-01 17:36:00,185.63868893359177,59.97248509494936,123.5445031933395
O86,Verpacken Standard,2024-01-01 19:36:00,48.30629607273935,4.542903743413728,6.795575879276439
O86,Versand Express,2024-01-01 20:06:00,252.3438712803751,89.0016145608117,0.6035837996389319
O87,Rohmaterial prüfen,2024-01-01 14:42:00,23.830401391923452,1.7269332238843076,1.7996918470400944
O87,Fräsen Maschine B,2024-01-01 15:12:00,178.98163124911517,19.122017413243437,38.34623929192028
O87,Qualitätskontrolle,2024-01-01 16:42:00,28.867605540492367,1.367365506816178,4.827169252466499
O87,Lackieren UV-Aushärtung,2024-01-01 17:12:00,155.9841052465983,11.492688568959522,19.457752797914864
O87,Verpacken Recycling,2024-01-01 18:42:00,49.89316352825782,0.2527883208521766,0.1515194794541168
O87,Versand Standard,2024-01-01 19:12:00,104.42022698180524,30.736843897092434,0.0
O88,Rohmaterial prüfen,2024-01-01 14:48:00,20.33495358612436,1.0159392177040996,0.0
O88,Fräsen Maschine B,2024-01-01 15:18:00,177.35473661326853,20.794264679621826,37.4914211536615
O88,Qualitätskontrolle,2024-01-01 16:48:00,31.467789660833148,0.0,3.9328599648670526
O88,Lackieren Ofen,2024-01-01 17:18:00,199.82179258851258,58.38486818409449,122.32947870891434
O88,Verpacken Recycling,2024-01-01 19:18:00,46.32704211600976,0.189747562985619,5.401138394461886
O88,Versand Standard,2024-01-01 19:48:00,105.74318674714358,28.984178181021605,0.1233596996959433
O89,Rohmaterial prüfen,2024-01-01 14:54:00,22.144082501652864,1.193105607263144,2.3528831105544503
O89,Fräsen Maschine A,2024-01-01 15:24:00,148.16486080458338,39.17240977935128,80.17228776609275
O89,Qualitätskontrolle,2024-01-01 17:24:00,24.639304940071966,0.0,3.873119608315336
O89,Lackieren Ofen,2024-01-01 17:54:00,204.519674205431,57.637067564458164,117.98053859058012
O89,Verpacken Standard,2024-01-01 19:54:00,43.09577130502599,7.057495469711698,8.041587415350817
O89,Versand Express,2024-01-01 20:24:00,246.35998529385432,89.81710355889516,2.7497528382963696
O90,Rohmaterial prüfen,2024-01-01 15:00:00,16.770179104377323,0.0,1.0345129556359351
O90,Fräsen Maschine A,2024-01-01 15:30:00,145.23335695870645,40.122670315994796,83.24935691693912
O90,Qualitätskontrolle,2024-01-01 17:30:00,31.615396365580146,0.7476464978737124,2.416377462168912
O90,Lackieren Ofen,2024-01-01 18:00:00,192.1840459565167,60.88310977714716,119.84432560597439
O90,Verpacken Standard,2024-01-01 20:00:00,39.097600432046875,8.19310756784486,8.597505816731372
O90,Versand Express,2024-01-01 20:30:00,246.24104474952406,89.57364240379445,2.2968914183935096
O91,Rohmaterial prüfen,2024-01-01 15:06:00,20.56635205268882,0.0,3.8384578691504068
O91,Fräsen Maschine A,2024-01-01 15:36:00,146.65927957230502,41.87329777621755,82.1600961314293
O91,Qualitätskontrolle,2024-01-01 17:36:00,27.763390521706246,2.281016361735113,3.1357110210548065
O91,Lackieren Ofen,2024-01-01 18:06:00,204.2638683756111,60.48473281729447,118.30728669001826
O91,Verpacken Standard,2024-01-01 20:06:00,36.78225083841269,6.029960817581161,7.330449335786918
O91,Versand Express,2024-01-01 20:36:00,247.98175768379002,89.04487742065065,0.8471981311869221
O92,Rohmaterial prüfen,2024-01-01 15:12:00,30.312624596215727,0.0,2.048438913345516
O92,Fräsen Maschine B,2024-01-01 15:42:00,187.06110277707714,19.920358608754285,40.904743592499464
O92,Qualitätskontrolle,2024-01-01 17:12:00,24.688032359265602,1.4283070972076486,2.6257114699909025
O92,Lackieren Ofen,2024-01-01 17:42:00,204.9286499783993,61.18738605156475,125.17912728403722
O92,Verpacken Recycling,2024-01-01 19:42:00,52.89816586606788,1.3257963165821665,5.388768603154672
O92,Versand Standard,2024-01-01 20:12:00,98.23416853594655,30.33848384346169,0.0
O93,Rohmaterial prüfen,2024-01-01 15:18:00,20.84230488134807,1.8175975356079597,0.0
O93,Fräsen Maschine B,2024-01-01 15:48:00,185.69939280564523,21.317115067339866,39.763862946017845
O93,Qualitätskontrolle,2024-01-01 17:18:00,19.390725504957025,0.39217801290556753,5.593989093122218
O93,Lackieren UV-Aushärtung,2024-01-01 17:48:00,159.8856596885056,9.00069776770509,18.990450157543567
O93,Verpacken Recycling,2024-01-01 19:18:00,54.20310013252276,1.5467335682013794,4.522135801660611
O93,Versand Standard,2024-01-01 19:48:00,98.16587794092656,29.60824185095618,0.0
O94,Rohmaterial prüfen,2024-01-01 15:24:00,28.07687844734721,0.1776795307886601,4.434317041650993
O94,Fräsen Maschine B,2024-01-01 15:54:00,187.60658025961226,20.99831089814796,39.1367593745639
